"ano_mes","sigla_instituicao_lotacao","desc_instituicao_lotacao","quantidade_servidores"
"202505","CGE","CONTROLADORIA GERAL DO ESTADO","162"
"202505","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6231"
"202505","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202505","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202505","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202505","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","79"
"202505","FAOP","FUNDACAO DE ARTE DE OURO PRETO","37"
"202505","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","66"
"202505","FCS","FUNDACAO CLOVIS SALGADO","300"
"202505","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","233"
"202505","FHA","FUNDACAO HELENA ANTIPOFF","203"
"202505","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","13319"
"202505","FJP","FUNDACAO JOAO PINHEIRO","414"
"202505","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","89"
"202505","FUNED","FUNDACAO EZEQUIEL DIAS","899"
"202505","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","37"
"202505","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","915"
"202505","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","80"
"202505","IEF","INSTITUTO ESTADUAL DE FLORESTAS","922"
"202505","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","105"
"202505","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","165"
"202505","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202505","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1847"
"202505","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","143"
"202505","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","270"
"202505","IPSEMG","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","5569"
"202505","IPSM","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MG","207"
"202505","JUCEMG","JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS","260"
"202505","LOTERIA","LOTERIA DO ESTADO DE MINAS GERAIS","60"
"202505","NAO INFORMADO","INSTITUICAO C/ CODIGO DE UNIDADE NAO INFORMADO","161405"
"202505","OGE","OUVIDORIA GERAL DO ESTADO","43"
"202505","POL/CIVIL","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","18570"
"202505","SEAPA","SECRETARIA DE ESTADO DA AGRICULTURA PECUARIA E ABASTECIMENTO","409"
"202505","SECCRI","SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS","10"
"202505","SECIR","SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL","29"
"202505","SECOM","SECRETARIA DE COMUNICACAO SOCIAL","3"
"202505","SECULT","SECRETARIA DE ESTADO DE CULTURA E TURISMO","520"
"202505","SEDA","SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO","20"
"202505","SEDE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO","117"
"202505","SEDESE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL","1495"
"202505","SEE","SECRETARIA DE ESTADO DE EDUCACAO","271397"
"202505","SEF","SECRETARIA DE ESTADO DA FAZENDA","7021"
"202505","SEGOV","SECRETARIA DE ESTADO DE GOVERNO","540"
"202505","SEINFRA","SECRETARIA DE ESTADO DE INFRAESTRUTURA MOBILIDADE E PARCERIAS","166"
"202505","SEJUSP","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","21086"
"202505","SEMAD","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","602"
"202505","SEPLAG","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","2507"
"202505","SES","SECRETARIA DE ESTADO DE SAUDE","11111"
"202505","SG","SECRETARIA GERAL","4"
"202505","TV MINAS","FUNDACAO TV MINAS CULTURAL E EDUCATIVA","23"
"202505","UEMG","UNIVERSIDADE DO ESTADO DE MINAS GERAIS","1401"
"202505","UNIMONTES","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","2392"
"202505","UTRAMIG","FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS","41"
"202505",NULL,NULL,"1355"
"202506","AGE","ADVOCACIA GERAL DO ESTADO","821"
"202506","ARSAE MG","AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO","36"
"202506","CGE","CONTROLADORIA GERAL DO ESTADO","162"
"202506","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6205"
"202506","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202506","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202506","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202506","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","78"
"202506","FAOP","FUNDACAO DE ARTE DE OURO PRETO","37"
"202506","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","66"
"202506","FCS","FUNDACAO CLOVIS SALGADO","301"
"202506","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","233"
"202506","FHA","FUNDACAO HELENA ANTIPOFF","203"
"202506","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","13581"
"202506","FJP","FUNDACAO JOAO PINHEIRO","414"
"202506","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","89"
"202506","FUNED","FUNDACAO EZEQUIEL DIAS","897"
"202506","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","37"
"202506","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","913"
"202506","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","80"
"202506","IEF","INSTITUTO ESTADUAL DE FLORESTAS","922"
"202506","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","105"
"202506","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","165"
"202506","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202506","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1845"
"202506","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","140"
"202506","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","269"
"202506","IPSEMG","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","5555"
"202506","IPSM","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MG","205"
"202506","JUCEMG","JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS","260"
"202506","LOTERIA","LOTERIA DO ESTADO DE MINAS GERAIS","60"
"202506","NAO INFORMADO","INSTITUICAO C/ CODIGO DE UNIDADE NAO INFORMADO","162125"
"202506","OGE","OUVIDORIA GERAL DO ESTADO","41"
"202506","POL/CIVIL","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","18537"
"202506","SEAPA","SECRETARIA DE ESTADO DA AGRICULTURA PECUARIA E ABASTECIMENTO","408"
"202506","SECCRI","SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS","10"
"202506","SECIR","SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL","29"
"202506","SECOM","SECRETARIA DE COMUNICACAO SOCIAL","3"
"202506","SECULT","SECRETARIA DE ESTADO DE CULTURA E TURISMO","519"
"202506","SEDA","SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO","20"
"202506","SEDE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO","114"
"202506","SEDESE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL","1494"
"202506","SEE","SECRETARIA DE ESTADO DE EDUCACAO","270985"
"202506","SEF","SECRETARIA DE ESTADO DA FAZENDA","7013"
"202506","SEGOV","SECRETARIA DE ESTADO DE GOVERNO","539"
"202506","SEINFRA","SECRETARIA DE ESTADO DE INFRAESTRUTURA MOBILIDADE E PARCERIAS","165"
"202506","SEJUSP","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","21071"
"202506","SEMAD","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","602"
"202506","SEPLAG","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","2501"
"202506","SES","SECRETARIA DE ESTADO DE SAUDE","11093"
"202506","SG","SECRETARIA GERAL","4"
"202506","TV MINAS","FUNDACAO TV MINAS CULTURAL E EDUCATIVA","23"
"202506","UEMG","UNIVERSIDADE DO ESTADO DE MINAS GERAIS","1398"
"202506","UNIMONTES","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","2389"
"202506","UTRAMIG","FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS","41"
"202506",NULL,NULL,"1350"
"202507","AGE","ADVOCACIA GERAL DO ESTADO","820"
"202507","ARSAE MG","AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO","35"
"202507","CGE","CONTROLADORIA GERAL DO ESTADO","162"
"202507","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6172"
"202507","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202507","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202507","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202507","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","78"
"202507","FAOP","FUNDACAO DE ARTE DE OURO PRETO","36"
"202507","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","66"
"202507","FCS","FUNDACAO CLOVIS SALGADO","299"
"202507","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","233"
"202507","FHA","FUNDACAO HELENA ANTIPOFF","203"
"202507","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","14094"
"202507","FJP","FUNDACAO JOAO PINHEIRO","413"
"202507","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","89"
"202507","FUNED","FUNDACAO EZEQUIEL DIAS","893"
"202507","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","37"
"202507","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","912"
"202507","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","80"
"202507","IEF","INSTITUTO ESTADUAL DE FLORESTAS","922"
"202507","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","105"
"202507","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","165"
"202507","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202507","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1844"
"202507","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","139"
"202507","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","269"
"202507","IPSEMG","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","5545"
"202507","IPSM","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MG","205"
"202507","JUCEMG","JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS","260"
"202507","LOTERIA","LOTERIA DO ESTADO DE MINAS GERAIS","59"
"202507","NAO INFORMADO","INSTITUICAO C/ CODIGO DE UNIDADE NAO INFORMADO","162088"
"202507","OGE","OUVIDORIA GERAL DO ESTADO","41"
"202507","POL/CIVIL","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","18503"
"202507","SEAPA","SECRETARIA DE ESTADO DA AGRICULTURA PECUARIA E ABASTECIMENTO","403"
"202507","SECCRI","SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS","10"
"202507","SECIR","SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL","29"
"202507","SECOM","SECRETARIA DE COMUNICACAO SOCIAL","3"
"202507","SECULT","SECRETARIA DE ESTADO DE CULTURA E TURISMO","514"
"202507","SEDA","SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO","20"
"202507","SEDE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO","114"
"202507","SEDESE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL","1492"
"202507","SEE","SECRETARIA DE ESTADO DE EDUCACAO","270564"
"202507","SEF","SECRETARIA DE ESTADO DA FAZENDA","6987"
"202507","SEGOV","SECRETARIA DE ESTADO DE GOVERNO","535"
"202507","SEINFRA","SECRETARIA DE ESTADO DE INFRAESTRUTURA MOBILIDADE E PARCERIAS","163"
"202507","SEJUSP","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","21241"
"202507","SEMAD","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","600"
"202507","SEPLAG","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","2494"
"202507","SES","SECRETARIA DE ESTADO DE SAUDE","11069"
"202507","SG","SECRETARIA GERAL","4"
"202507","TV MINAS","FUNDACAO TV MINAS CULTURAL E EDUCATIVA","23"
"202507","UEMG","UNIVERSIDADE DO ESTADO DE MINAS GERAIS","1394"
"202507","UNIMONTES","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","2387"
"202507","UTRAMIG","FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS","41"
"202507",NULL,NULL,"1345"
"202508","AGE","ADVOCACIA GERAL DO ESTADO","819"
"202508","ARSAE MG","AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO","35"
"202508","CGE","CONTROLADORIA GERAL DO ESTADO","162"
"202508","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6145"
"202508","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202508","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202508","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202508","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","78"
"202508","FAOP","FUNDACAO DE ARTE DE OURO PRETO","36"
"202508","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","66"
"202508","FCS","FUNDACAO CLOVIS SALGADO","308"
"202508","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","233"
"202508","FHA","FUNDACAO HELENA ANTIPOFF","202"
"202508","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","14315"
"202508","FJP","FUNDACAO JOAO PINHEIRO","413"
"202508","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","89"
"202508","FUNED","FUNDACAO EZEQUIEL DIAS","892"
"202508","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","37"
"202508","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","909"
"202508","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","80"
"202508","IEF","INSTITUTO ESTADUAL DE FLORESTAS","922"
"202508","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","105"
"202508","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","165"
"202508","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202508","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1841"
"202508","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","137"
"202508","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","269"
"202508","IPSEMG","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","5529"
"202508","IPSM","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MG","203"
"202508","JUCEMG","JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS","260"
"202508","LOTERIA","LOTERIA DO ESTADO DE MINAS GERAIS","59"
"202508","NAO INFORMADO","INSTITUICAO C/ CODIGO DE UNIDADE NAO INFORMADO","163576"
"202508","OGE","OUVIDORIA GERAL DO ESTADO","40"
"202508","POL/CIVIL","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","18469"
"202508","SEAPA","SECRETARIA DE ESTADO DA AGRICULTURA PECUARIA E ABASTECIMENTO","403"
"202508","SECCRI","SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS","10"
"202508","SECIR","SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL","29"
"202508","SECOM","SECRETARIA DE COMUNICACAO SOCIAL","3"
"202508","SECULT","SECRETARIA DE ESTADO DE CULTURA E TURISMO","513"
"202508","SEDA","SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO","20"
"202508","SEDE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO","114"
"202508","SEDESE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL","1488"
"202508","SEE","SECRETARIA DE ESTADO DE EDUCACAO","270132"
"202508","SEF","SECRETARIA DE ESTADO DA FAZENDA","6976"
"202508","SEGOV","SECRETARIA DE ESTADO DE GOVERNO","532"
"202508","SEINFRA","SECRETARIA DE ESTADO DE INFRAESTRUTURA MOBILIDADE E PARCERIAS","163"
"202508","SEJUSP","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","21248"
"202508","SEMAD","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","602"
"202508","SEPLAG","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","2495"
"202508","SES","SECRETARIA DE ESTADO DE SAUDE","11045"
"202508","SG","SECRETARIA GERAL","4"
"202508","TV MINAS","FUNDACAO TV MINAS CULTURAL E EDUCATIVA","23"
"202508","UEMG","UNIVERSIDADE DO ESTADO DE MINAS GERAIS","1389"
"202508","UNIMONTES","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","2386"
"202508","UTRAMIG","FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS","41"
"202508",NULL,NULL,"1343"
"202509","AGE","ADVOCACIA GERAL DO ESTADO","779"
"202509","ARSAE MG","AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO","31"
"202509","CGE","CONTROLADORIA GERAL DO ESTADO","145"
"202509","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6062"
"202509","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202509","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202509","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202509","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","71"
"202509","FAOP","FUNDACAO DE ARTE DE OURO PRETO","31"
"202509","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","61"
"202509","FCS","FUNDACAO CLOVIS SALGADO","295"
"202509","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","227"
"202509","FHA","FUNDACAO HELENA ANTIPOFF","174"
"202509","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","13882"
"202509","FJP","FUNDACAO JOAO PINHEIRO","394"
"202509","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","87"
"202509","FUNED","FUNDACAO EZEQUIEL DIAS","791"
"202509","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","36"
"202509","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","835"
"202509","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","75"
"202509","IEF","INSTITUTO ESTADUAL DE FLORESTAS","895"
"202509","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","103"
"202509","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","158"
"202509","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202509","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1748"
"202509","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","137"
"202509","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","260"
"202509","IPSEMG","INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS","5200"
"202509","IPSM","INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MG","194"
"202509","JUCEMG","JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS","247"
"202509","LOTERIA","LOTERIA DO ESTADO DE MINAS GERAIS","58"
"202509","NAO INFORMADO","INSTITUICAO C/ CODIGO DE UNIDADE NAO INFORMADO","155987"
"202509","OGE","OUVIDORIA GERAL DO ESTADO","37"
"202509","POL/CIVIL","POLICIA CIVIL DO ESTADO DE MINAS GERAIS","17593"
"202509","SEAPA","SECRETARIA DE ESTADO DA AGRICULTURA PECUARIA E ABASTECIMENTO","378"
"202509","SECCRI","SECRETARIA DE ESTADO DE CASA CIVIL E DE RELACOES INSTITUCIONAIS","10"
"202509","SECIR","SECRETARIA DE ESTADO DE CIDADES E DE INTEGRACAO REGIONAL","29"
"202509","SECOM","SECRETARIA DE COMUNICACAO SOCIAL","3"
"202509","SECULT","SECRETARIA DE ESTADO DE CULTURA E TURISMO","492"
"202509","SEDA","SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO","20"
"202509","SEDE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO","110"
"202509","SEDESE","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL","1411"
"202509","SEE","SECRETARIA DE ESTADO DE EDUCACAO","252520"
"202509","SEF","SECRETARIA DE ESTADO DA FAZENDA","6698"
"202509","SEGOV","SECRETARIA DE ESTADO DE GOVERNO","505"
"202509","SEINFRA","SECRETARIA DE ESTADO DE INFRAESTRUTURA MOBILIDADE E PARCERIAS","155"
"202509","SEJUSP","SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA","18221"
"202509","SEMAD","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL","554"
"202509","SEPLAG","SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO","2271"
"202509","SES","SECRETARIA DE ESTADO DE SAUDE","10573"
"202509","SG","SECRETARIA GERAL","3"
"202509","TV MINAS","FUNDACAO TV MINAS CULTURAL E EDUCATIVA","22"
"202509","UEMG","UNIVERSIDADE DO ESTADO DE MINAS GERAIS","1346"
"202509","UNIMONTES","UNIVERSIDADE ESTADUAL DE MONTES CLAROS","2226"
"202509","UTRAMIG","FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS","38"
"202509",NULL,NULL,"1337"
"202510","AGE","ADVOCACIA GERAL DO ESTADO","815"
"202510","ARSAE MG","AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO","35"
"202510","CGE","CONTROLADORIA GERAL DO ESTADO","162"
"202510","DER-MG","DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS","6095"
"202510","DETEL","DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DO ESTADO DE MINAS GERAIS","27"
"202510","DP","DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS","2"
"202510","ERGEMG/BRASILIA","ESCRITORIO DE REPRESENTACAO DO GOVERNO DE MINAS GERAIS EM BRASILIA","8"
"202510","ESP-MG","ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS","78"
"202510","FAOP","FUNDACAO DE ARTE DE OURO PRETO","36"
"202510","FAPEMIG","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS","64"
"202510","FCS","FUNDACAO CLOVIS SALGADO","314"
"202510","FEAM","FUNDACAO ESTADUAL DO MEIO AMBIENTE","232"
"202510","FHA","FUNDACAO HELENA ANTIPOFF","202"
"202510","FHEMIG","FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS","14478"
"202510","FJP","FUNDACAO JOAO PINHEIRO","409"
"202510","FUCAM","FUNDACAO EDUCACIONAL CAIO MARTINS","89"
"202510","FUNED","FUNDACAO EZEQUIEL DIAS","888"
"202510","GABINETE MILITAR","GABINETE MILITAR DO GOVERNADOR DO ESTADO","36"
"202510","HEMOMINAS","FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO ESTADO DE MINAS GERAIS","963"
"202510","IDENE","INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS","80"
"202510","IEF","INSTITUTO ESTADUAL DE FLORESTAS","918"
"202510","IEPHA","INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS","104"
"202510","IGAM","INSTITUTO MINEIRO DE GESTAO DAS AGUAS","165"
"202510","IGTEC","INSTITUTO DE GEOINFORMACAO E TECNOLOGIA","72"
"202510","IMA","INSTITUTO MINEIRO DE AGROPECUARIA","1839"
"202510","IO/MG","IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS","136"
"202510","IPEM","INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS","269"
